Title,URL,Summary,Published Date,Source,Author
Exotec partners with ILS Logistics to install Skypod warehouse robotic system across 12 sites,https://roboticsandautomationnews.com/2025/09/04/exotec-partners-with-ils-logistics-to-install-skypod-warehouse-robotic-system-across-12-sites/94188/,,2025-09-07 11:57:14,roboticsandautomationnews.com,
Melania Trump warns ‘the robots are here’ in White House speech,https://roboticsandautomationnews.com/2025/09/05/melania-trump-warns-the-robots-are-here-in-white-house-speech/94244/,"US First Lady Melania Trump has warned that artificial intelligence and robotics are no longer distant technologies but a reality shaping everyday life, urging careful guidance to avoid potentially …[...",2025-09-07 11:57:14,roboticsandautomationnews.com,
Tennis-playing robot debuts at technology trade show IFA,https://roboticsandautomationnews.com/2025/09/05/tennis-playing-robot-debuts-at-technology-trade-show-ifa/94221/,"Acemate, a sports-tech innovator dedicated to improving sports lives with AI, has unveiled the Acemate Tennis Robot at IFA 2025, the world’s first AI-powered tennis robot capable of true rally …[Read ...",2025-09-07 11:57:14,roboticsandautomationnews.com,
Eviden launches ‘Europe’s most powerful supercomputer’,https://roboticsandautomationnews.com/2025/09/05/eviden-launches-europes-most-powerful-supercomputer/94211/,"Eviden, the Atos Group business unit specializing in advanced computing, says its in-house-built Jupiter Booster – a partition designed for large-scale simulations and AI training – has been …[Read Mo...",2025-09-07 11:57:14,roboticsandautomationnews.com,
ETH Zurich’s ANYmal robot learns to play badminton using reinforcement learning,https://roboticsandautomationnews.com/2025/09/05/eth-zurichs-anymal-robot-learns-to-play-badminton-using-reinforcement-learning/94227/,"ETH Zurich researchers have pushed their quadruped robot, ANYmal, into new territory: the badminton court.

A new video released by the university shows the four-legged robot attempting to return …[...",2025-09-07 11:57:14,roboticsandautomationnews.com,
"FABTECH 2025: Universal Robots to showcase cobot laser welding, finishing and plasma cutting",https://www.robotics247.com/article/fabtech_2025_universal_robots_to_showcase_cobot_laser_welding_finishing_and_plasma_cutting,,2025-09-07 11:57:27,robotics247.com,
PACK Expo 2025: AGILOX to debut new AMR in Las Vegas,https://www.robotics247.com/article/pack_expo_2025_agilox_to_debut_new_amr_in_las_vegas,,2025-09-07 11:57:27,robotics247.com,
"LUCID Vision Labs expands, relocates HQ to Burnaby, British Columbia",https://www.robotics247.com/article/lucid_vision_labs_expands_relocates_hq_to_burnaby_british_columbia,,2025-09-07 11:57:27,robotics247.com,
Honeywell’s technology and automation will be used at the AMIGO LNG export terminal in Mexico,https://www.robotics247.com/article/honeywells_technology_and_automation_will_be_used_at_the_amigo_lng_export_terminal_in_mexico,,2025-09-07 11:57:27,robotics247.com,
Cimcorp to showcase Dream Factory tire handling automation system 2025 Global Polymer Summit,https://www.robotics247.com/article/cimcorp_to_showcase_dream_factory_tire_handling_automation_system_2025_global_polymer_summit,,2025-09-07 11:57:27,robotics247.com,
The piCOBOT Electric vacuum generator,https://www.roboticstomorrow.com/products.php?track=986,,2025-09-07 11:57:36,roboticstomorrow.com,
DESTACO,https://www.roboticstomorrow.com/company_directory/destaco/10044,,2025-09-07 11:57:36,roboticstomorrow.com,
What Is The Role of Embedded Cameras in Smart Warehouse Automation?,https://www.roboticstomorrow.com/article/2025/08/what-is-the-role-of-embedded-cameras-in-smart-warehouse-automation/25266,What Is The Role of Embedded Cameras in Smart Warehouse Automation?,2025-09-07 11:57:36,roboticstomorrow.com,
Adaptive Robots,https://www.roboticstomorrow.com/article/2025/07/adaptive-robots/25247,Adaptive Robots,2025-09-07 11:57:36,roboticstomorrow.com,
Let's Talk Technical with onsemi: Robotics and Physical AI,https://www.roboticstomorrow.com/article/2025/08/lets-talk-technical-with-onsemi-robotics-and-physical-ai/25294,Let's Talk Technical with onsemi: Robotics and Physical AI,2025-09-07 11:57:36,roboticstomorrow.com,
Engineering fantasy into reality,https://news.mit.edu/2025/erik-ballesteros-engineers-fantasy-into-reality-0826,PhD student Erik Ballesteros is building “Doc Ock” arms for future astronauts.,2025-09-07 11:57:40,news.mit.edu,
"Robot, know thyself: New vision-based system teaches machines to understand their bodies",https://news.mit.edu/2025/vision-based-system-teaches-machines-understand-their-bodies-0724,"Neural Jacobian Fields, developed by MIT CSAIL researchers, can learn to control any robot from a single camera, without any other sensors.",2025-09-07 11:57:40,news.mit.edu,
New tool gives anyone the ability to train a robot,https://news.mit.edu/2025/new-tool-gives-anyone-ability-to-train-robot-0717,MIT engineers designed a versatile interface that allows users to teach robots new skills in intuitive ways.,2025-09-07 11:57:40,news.mit.edu,
Simulation-based pipeline tailors training data for dexterous robots,https://news.mit.edu/2025/simulation-based-pipeline-tailors-training-data-dexterous-robots-0711,"The PhysicsGen system, developed by MIT researchers, helps robots handle items in homes and factories by tailoring training data to a particular machine.",2025-09-07 11:57:40,news.mit.edu,
"Supporting mission-driven space innovation, for Earth and beyond",https://news.mit.edu/2025/supporting-mission-driven-space-innovation-aurelia-institute-0710,"Aurelia Institute, founded by a team from MIT, serves as a research lab, an education and outreach center, and a policy hub for the space industry.",2025-09-07 11:57:40,news.mit.edu,
