Title,URL,Summary,Published Date,Source,Author
Where Do NASA Engineers Go as Trump Cuts Budget?,https://spectrum.ieee.org/nasa-budget-cuts-trump-staff,,2025-08-27 12:48:39,spectrum.ieee.org,
What’s Behind Todd Austin’s LEAN Metric?,https://spectrum.ieee.org/processor-efficiency-computing-lean-metric,,2025-08-27 12:48:39,spectrum.ieee.org,
Saga Robotics raises $11.2 million to commercialize its agricultural robot,https://roboticsandautomationnews.com/2025/08/15/saga-robotics-raises-11-2-million-to-commercialize-its-agricultural-robot/93709/,,2025-08-27 12:48:47,roboticsandautomationnews.com,
Unitree dominates inaugural World Humanoid Robot Games with four gold medals,https://roboticsandautomationnews.com/2025/08/26/unitree-dominates-inaugural-world-humanoid-robot-games-with-four-gold-medals/93926/,"Unitree Robotics has emerged as the standout performer at the inaugural World Humanoid Robot Games (WHRG) in Beijing, taking home four gold medals across some of the event’s most competitive …[Read Mo...",2025-08-27 12:48:47,roboticsandautomationnews.com,
Boston Dynamics and Toyota Research Institute demonstrate humanoid robot powered by ‘large behaviour model’,https://roboticsandautomationnews.com/2025/08/26/boston-dynamics-and-toyota-research-institute-demonstrate-humanoid-robot-powered-by-large-behaviour-model/93922/,Boston Dynamics and Toyota Research Institute (TRI) have released details of what they describe as “a big step forward in robotics and artificial intelligence research”: demonstrating a Large Behavior...,2025-08-27 12:48:47,roboticsandautomationnews.com,
Nvidia launches new developer kit for autonomous vehicle developers,https://roboticsandautomationnews.com/2025/08/26/nvidia-launches-new-developer-kit-for-autonomous-vehicle-developers/93919/,"As autonomous vehicle systems rapidly grow in complexity, equipped with reasoning vision language action models, generative AI and advanced sensor technologies, developers need tools that are …[Read M...",2025-08-27 12:48:47,roboticsandautomationnews.com,
Multiply Labs reduces costs by 74 percent using Universal Robots,https://roboticsandautomationnews.com/2025/08/26/multiply-labs-reduces-costs-by-74-percent-using-universal-robots/93915/,"Multiply Labs, a robotics company, has developed a new robotic biomanufacturing cluster that achieves “a 74 percent cost reduction” for life-saving cell therapies.

This breakthrough, published in …...",2025-08-27 12:48:47,roboticsandautomationnews.com,
Precise and dexterous robotic manipulation via human-in-the-loop reinforcement learning,https://www.science.org/doi/10.1126/scirobotics.ads5033,,2025-08-27 12:48:53,science.org,
Learning contact-rich whole-body manipulation with example-guided reinforcement learning,https://www.science.org/doi/10.1126/scirobotics.ads6790,,2025-08-27 12:48:53,science.org,ByJose A. BarreirosAykut Özgün Önolet al.
Si chiplet–controlled 3D modular microrobots with smart communication in natural aqueous environments,https://www.science.org/doi/10.1126/scirobotics.adu6007,,2025-08-27 12:48:53,science.org,ByYeji LeeVineeth K. Bandariet al.
Cooperative robotic exploration of a planetary skylight surface and lava cave,https://www.science.org/doi/10.1126/scirobotics.adj9699,,2025-08-27 12:48:53,science.org,ByRaúl DomínguezCarlos Pérez-del-Pulgaret al.
Plasticized electrohydraulic robot autopilots in the deep sea,https://www.science.org/doi/10.1126/scirobotics.adt8054,,2025-08-27 12:48:53,science.org,ByGuorui LiPeng Shenet al.
Big Joe donates custom walkie stacker to University of Wisconsin-Madison’s College of Engineering,https://www.robotics247.com/article/big_joe_donates_custom_walkie_stacker_to_university_of_wisconsin_madisons_college_of_engineering,,2025-08-27 12:48:59,robotics247.com,
"Serve Robotics acquires Vayu Robotics, expands AI foundation model-based autonomy for last-mile delivery",https://www.robotics247.com/article/serve_robotics_acquires_vayu_robotics_expands_ai_foundation_model_based_autonomy_for_last_mile_delivery,,2025-08-27 12:48:59,robotics247.com,
CaPow partners with Advanced Control Solutions to become an official distributor for Genesis in-motion charging,https://www.robotics247.com/article/capow_partners_with_advanced_control_solutions_to_become_an_official_distributor_for_genesis_in_motion_charging,,2025-08-27 12:48:59,robotics247.com,
RealSense collaborates with NVIDIA to integrate Jetson Thor and simulation platforms on AI depth cameras,https://www.robotics247.com/article/realsense_collaborates_with_nvidia_to_integrate_jetson_thor_and_simulation_platforms_on_ai_depth_cameras,,2025-08-27 12:48:59,robotics247.com,
"CaPow, Hyundai CRADLE complete proof-of-concept, achieve 100% uptime for Hyundai Glovis",https://www.robotics247.com/article/capow_hyundai_cradle_complete_proof_of_concept_achieve_100_uptime_for_hyundai_glovis,,2025-08-27 12:48:59,robotics247.com,
Model TR1 Tru-Trac,https://www.roboticstomorrow.com/products.php?track=849,,2025-08-27 12:49:07,roboticstomorrow.com,
OnLogic,https://www.roboticstomorrow.com/company_directory/onlogic/11178,,2025-08-27 12:49:07,roboticstomorrow.com,
"The Collaborative Revolution: How AI, Digital Twins, and Cobots are Reshaping Manufacturing & Industry",https://www.roboticstomorrow.com/article/2025/07/the-collaborative-revolution-how-ai-digital-twins-and-cobots-are-reshaping-manufacturing-industry/25198,"The Collaborative Revolution: How AI, Digital Twins, and Cobots are Reshaping Manufacturing & Industry",2025-08-27 12:49:07,roboticstomorrow.com,
Why Sensor Resolution Matters More Than You Think in Vibration Control,https://www.roboticstomorrow.com/article/2025/07/why-sensor-resolution-matters-more-than-you-think-in-vibration-control/25229,Why Sensor Resolution Matters More Than You Think in Vibration Control,2025-08-27 12:49:07,roboticstomorrow.com,
Order Picking Methods: Finding the Right Strategy for You,https://www.roboticstomorrow.com/article/2025/07/order-picking-methods-finding-the-right-strategy-for-you/25232,Order Picking Methods: Finding the Right Strategy for You,2025-08-27 12:49:07,roboticstomorrow.com,
Engineering fantasy into reality,https://news.mit.edu/2025/erik-ballesteros-engineers-fantasy-into-reality-0826,PhD student Erik Ballesteros is building “Doc Ock” arms for future astronauts.,2025-08-27 12:49:12,news.mit.edu,
"Robot, know thyself: New vision-based system teaches machines to understand their bodies",https://news.mit.edu/2025/vision-based-system-teaches-machines-understand-their-bodies-0724,"Neural Jacobian Fields, developed by MIT CSAIL researchers, can learn to control any robot from a single camera, without any other sensors.",2025-08-27 12:49:12,news.mit.edu,
New tool gives anyone the ability to train a robot,https://news.mit.edu/2025/new-tool-gives-anyone-ability-to-train-robot-0717,MIT engineers designed a versatile interface that allows users to teach robots new skills in intuitive ways.,2025-08-27 12:49:12,news.mit.edu,
Simulation-based pipeline tailors training data for dexterous robots,https://news.mit.edu/2025/simulation-based-pipeline-tailors-training-data-dexterous-robots-0711,"The PhysicsGen system, developed by MIT researchers, helps robots handle items in homes and factories by tailoring training data to a particular machine.",2025-08-27 12:49:12,news.mit.edu,
"Supporting mission-driven space innovation, for Earth and beyond",https://news.mit.edu/2025/supporting-mission-driven-space-innovation-aurelia-institute-0710,"Aurelia Institute, founded by a team from MIT, serves as a research lab, an education and outreach center, and a policy hub for the space industry.",2025-08-27 12:49:12,news.mit.edu,
